"@title","thai"
"#01984","Hiatus?<br>พูดอะไรน่ะ!"
"#01985","โปรดคิดใหม่อีกครั้ง"
"#01986","ตกลง...<br><0> สัปดาห์นี้จะหยุดพักผ่อน"
"#01987","อาทิตย์หน้าเจอกัน"
"#01988","คุณหยุดวิ่ง 2 สัปดาห์ไม่ได้"
"#01989","ดูซีรี่ย์ให้จบ?<br>ว-คุณกำลังพูดถึงเรื่องอะไร!? <หน้า> ช่วยคิดใหม่อีกครั้ง!"
"#01990","ฉันเข้าใจ...<br><0> จะถูกถอดออกจากงานพิมพ์"
"#01991","โอ้ที่รัก..."
"#01992","ซีรีส์ของคุณ <0>..."
"#01993","...มีเพจเพียงพอที่เล่ม <0> ลดราคา! <1>"
"#01994","ไปร้านหนังสือกันเถอะ และดูว่ามันขายยังไง"
"#01995","ยินดีด้วย <0>!"
"#01996","ยินดีต้อนรับสู่ <1> <br>รางวัลหมายเลข <0> เริ่มกันเลย"
"#01997","ยินดีด้วย <br><0>! <page> โปรดรับถ้วยรางวัลนี้เป็นรางวัล <1>. <page> หวังว่าจะได้พบคุณที่นี่อีก <br>ครั้งหน้า!"
"#01998","สถานที่ <0>?"
"#01999","คุณยังไม่ได้ตั้งค่า PP"
"#02000","เธอยุ่งอยู่ แน่ใจนะ?"
"#02001","ไม่มีการ์ตูนในสต็อก"
"#02002","ฉันขยายกำหนดเวลาออกไป<br>หนึ่งวัน"
"#02003","พรุ่งนี้ต้องทำให้เสร็จ!"
"#02004","ขออภัย! คุณไม่สามารถขยายเวลาได้อีก..."
"#02005","<br> โปรดส่งการ์ตูนของคุณมา"
"#02006","คุณกำลังพูดถึงอะไร!?"
"#02007","วันนี้เลย ไปส่งด่วน"
"#02008","...เข้าใจแล้ว<br>คุณจะไม่ส่งมัน..."
"#02009","โอ้ที่รัก...<br>บรรณาธิการจะไม่มีความสุข..."
"#02010","พวกเขาอาจหยุดส่งคำขอ...<br>ลาก่อน"
"#02011","ถูกต้อง ขอบคุณ<br>ฉันจะนำไปให้บรรณาธิการทันที"
"#02012","ขอบคุณมาก"
"#02013","คุณมีซีรีส์ คุณควรเลิกเล่น 1 ช็อต <page>"
"#02014","<0> มาเริ่มทำบทที่ 2 กันเลย!"
"#02015","คุณต้องการยิง <0> ไหม"
"#02016","ฟื้น <0> พลังงาน!"
"#02017","ได้รับ <0> พล็อตเรื่อง!"
"#02018","สถิติการ์ตูนเพิ่มขึ้น <0>!"
"#02019","มังงะ <0> เพิ่มขึ้น <1>!"
"#02020","โอกาสในการขายเพิ่มขึ้น!"
"#02021","โอกาสของอนิเมะเพิ่มขึ้น!"
"#02022","โอกาสดูหนังเพิ่มขึ้น!"
"#02023","เรากำลังได้รับความสนใจจากสื่อ!"
"#02024","เพิ่มชื่อเสียงในต่างประเทศ!"
"#02025","ความคืบหน้าเร็วขึ้นแล้ว!"
"#02026","ยอดขายซีรีส์มังงะพุ่งปรี๊ด!"
"#02027","หลังจากเริ่มแผน ""<0>"" ... <page><1>"
"#02028","มีแฟนคลับบ้าง..."
"#02029","PP สูงสุด ออกไปเลยไหม"
"#02030","พลังงานไม่เพียงพอ"
"#02031","กลับบ้านกลางทางไหม"
"#02032","=#01841"
"#02033","<0> ค่าจ้างเพิ่มขึ้น"
"#02034","ถึงขีดสุดแล้ว"
"#02035","จะเสร็จเร็วๆ นี้"
"#02036","ในจังหวะ <0> ฉันจะจบในอีก <1> วัน"
"#02037","เพิ่มระดับอุปกรณ์"
"#02038"," ค่าสถานะ<0> เพิ่มขึ้น"
"#02039","ประสบการณ์ไม่เพียงพอ"
"#02040","ไม่มีแผน"
"#02041","อ.เดช"
"#02042","ทองไม่พอ"
"#02043","PP ไม่เพียงพอ"
"#02044","=#02030"
"#02045","=#02039"
"#02046","ขอบคุณ"
"#02047","เราจะรอการ์ตูนเรื่องมหัศจรรย์"
"#02048","ถ้าผลลัพธ์ออกมาดี<br>คุณอาจถูกจัดลำดับได้"
"#02049","เอาล่ะ ลาก่อน"
"#02050","ขอบคุณมาก!"
"#02051","กำหนดส่งภายใน 12 วัน"
"#02052","ซีรีส์มีกำหนดเส้นตายรายสัปดาห์ ดังนั้นอย่าลืมก้าวให้ทัน"
"#02053","ฉันเข้าใจ...<br><br>น่าเสียดายจริงๆ"
"#02054","ฉันจะถามนักวาดการ์ตูนคนอื่น..."
"#02055","เอาล่ะ ลาก่อน"
"#02056","=#01684"
"#02057","อิจิโกะ"
"#02058","นามสกุล"
"#02059","เขียนทับข้อมูลของคุณหรือไม่"
"#02060","ถังขยะ"
"#02061","สถิติขึ้น"
"#02062","สถิติเพิ่มขึ้น"
"#02063","ชื่อการ์ตูน (สูงสุด <0>)"
"#02064","ส่ง <0> ไปที่สต็อคแล้ว"
"#02065","โอ้โห! <page> Yeeeees....<br><br>นี่เป็นการ์ตูนที่ดีนะ <page>ฉันคิดว่าน่าจะเป็นผลงานที่คู่ควรกับรางวัล Newbie Award จับตาดูให้ดี  ประกาศรางวัลครั้งต่อไป"
"#02066","อืมม... <หน้า> ก็...<br>การ์ตูนเรื่องนี้น่าเบื่อ <หน้า> แต่ฉันได้ยินมาว่าคุณมีความสามารถ ดังนั้นโปรดส่งการ์ตูนเรื่องต่อไปของคุณมาให้เราด้วย"
"#02067","สวัสดี <br>"
"#02068","บรรณาธิการ <0>"
"#02069","คุณได้รับอีเมลล์แล้ว!"
"#02070","=#01930"
"#02071","ฟ"
"#02072","พลังงาน"
"#02073","เสน่ห์"
"#02074","สถานการณ์"
"#02075","สดชื่น"
"#02076","ตื่นไวๆ"
"#02077","ฝันดี"
"#02078","ความฝันอันอัศจรรย์"
"#02079","=#01480"
"#02080","อันดับไหน"
"#02081","อยากดูไหม"
"#02082","<0> อันดับ"
"#02083","ดูรายละเอียด"
"#02084","วันนี้ สัปดาห์ที่แล้ว จันทร์ที่แล้ว ฮิสต์"
"#02085","กำลังเล่น <0>"
"#02086","รายละเอียดสูง"
"#02087","อันดับ <0> / <1>"
"#02088","[คะแนนก่อนหน้า]"
"#02089","คะแนนสูง <0> / <1>"
"#02090","บันทึกจุดที่ชัดเจน"
"#02091","เริ่มเกม"
"#02092","อัพเดท"
"#02093","ซับ"
"#02094","เยี่ยมชม"
"#02095","เร็ว"
"#02096","ทอง"
"#02097","พีพี"
"#02098","ทองไม่เพียงพอสำหรับแผน ""<0>""..."
"#02099","PP ไม่เพียงพอสำหรับแผน ""<0>""..."
"#02100","แรงไม่พอสำหรับแผน ""<0>""..."
"#02101","การดำเนินแผน ""<0>."""
"#02102","ประสบการณ์"
"#02103","เด็กผู้ชาย"
"#02104","วัยรุ่นชาย"
"#02105","วิทยาลัยเอ็ม"
"#02106","พนักงานออฟฟิศเอ็ม"
"#02107","เอ็มวัยกลางคน"
"#02108","สาวๆ"
"#02109","สาววัยรุ่น"
"#02110","วิทยาลัยเอฟ"
"#02111","พนักงานออฟฟิศเอฟ"
"#02112","คุณแม่"
"#02113","<0>: บรรณาธิการ"
"#02114","ท่านผู้ว่า"
"#02115","อีกหน่อย"
"#02116","และ↑"
"#02117","และ↓"
"#02118","หายใจไม่ออก"
"#02119","เหมือนกัน"
"#02120","แผนเริ่ม"
"#02121","เลือกรายการที่คุณต้องการ"
"#02122","<0> ด"
"#02123",""""
"#02124","=#02123"
"#02125","สาว"
"#02126","แก๊ก"
"#02127","=#02123"
"#02128","=#02123"
"#02129","เช้า!"
"#02130","สวัสดี"
"#02131","สวัสดี"
"#02132","=#02131"
"#02133","เฮยะ"
"#02134","โอ้ เยี่ยม!"
"#02135","ฉันเห็น"
"#02136","=#01427"
"#02137","ผ่อนคลาย"
"#02138","ช่วงชิลล์ๆ"
"#02139","แล้วไงต่อ"
"#02140","อืม"
"#02141","มุ่งหน้ากลับ"
"#02142","ทำได้ดีมาก!"
"#02143","ขอโทษ"
"#02144","ลาก่อน"
"#02145","วุ้ย"
"#02146","ว้าว!!"
"#02147","ไม่ดีเลย..."
"#02148","ฮี่ฮี่"
"#02149","เห้อออออ"
"#02150","อ่า..."
